,BTLA,VSIR,CD200,CD200R1,CD27,CD274,CD276,CD28,CD40,CD80,CD86,CEACAM1,CTLA4,HAVCR2,IDO1,IL2RB,LAG3,PDCD1,PDCD1LG2,PVR,NECTIN2,TIGIT,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9
SRR2700736,0.5798990067400599,11.5907571707692,73.46650245844171,2.7101327992190756,3.2001893576487257,6.978229921424338,119.92568293463444,4.353931869738371,18.925667770325074,3.739615580036859,18.38526632698844,8.98353140676835,2.44151035512167,48.444553883001575,1.9691417077331248,11.613374909065561,1.8694478496237952,1.2923679388048024,1.91839737181177,17.643294531877505,32.04235368415053,1.875095314523595,18.95131646183868,1.6832245564116821,2.150159299030546,3.3895779161006305,0.7973900809166921,0.5957369839993829
SRR2701663,0.609934021555627,2.477812664796147,7.320539777313179,1.9833665612209561,4.44029774679482,6.32187672993783,47.45821408956389,6.370933924528448,5.908901268863056,2.137252580064506,5.299657893813173,13.938833351227968,2.2116070389416724,6.352239059552428,3.1523360740259516,4.173428122543517,1.310750496342672,1.040402583432428,3.32969430303564,33.70598108802843,23.20099516439928,2.055694141756139,137.82391622461455,0.28026796961137,0.783682373451472,2.0567388763079992,0.2755987642511361,0.8173610150175
SRR2712420,0.3665858480106369,3.841802368127555,28.197941654568865,0.538630004073152,1.393591965556329,6.6263056125299595,111.89864760158791,2.4110691189473017,7.872798877717105,1.911671385936118,5.432928893321619,88.21909871129436,4.99403099972718,12.435850076645595,1.4429870996597538,1.8461714940850489,0.826567386356844,0.336760342110353,0.9255117759983672,19.720561521596935,31.31654315907789,0.936316430946198,218.40533233417355,0.598767244630338,1.031396851020759,0.4120116763410453,0.3014982650364159,0.781426955985203
SRR2751521,1.8485908299485592,24.616916690716216,23.03895715505861,16.26523259611689,18.445927291713872,8.50681111760599,82.67737744898737,11.994281246804888,49.71631021692168,4.676938102900639,22.62573762456314,11.719576051531387,6.672736471772271,56.91837589910984,11.06020666582592,46.89186001916507,13.29255028613035,11.56479867188851,11.463078300023101,8.595932717308028,21.315753629978918,12.703239423531963,38.589821780072285,3.25389811540062,2.443901076300456,8.890565499155258,2.9950188766227592,0.759888449984116
SRR2753064,0.15539094228563702,2.7865529282497548,41.76112290004441,1.149341367827509,1.4768557464175052,1.9319270054612443,124.14895495118277,2.0227607532562097,3.838911450641597,1.501387593000624,2.6961582248261986,8.27557156939672,0.134692229814248,4.226804105506255,0.195445726131472,4.502582105834954,0.9097880662441197,0.5735719530654827,0.78231760297361,14.964784175836094,26.50642476707247,0.2228195686074248,72.15055299206959,0.31671102398942796,1.197540671271292,0.4608707228763643,0.8022602406474708,0.143726179095048
SRR2755094,0.814089013028452,3.17456789967094,13.739091412425319,1.397946253173329,3.736965135362214,2.232589923958625,51.948767189524844,3.168629090754074,9.979465371717215,2.389947445150288,3.7215587019643595,50.23268769852368,0.0,10.190131381976487,3.199528484659554,8.498749357050732,1.445366055273622,0.799534805807455,1.61581425530408,7.87441098825094,10.70869734215057,2.0767079678979345,116.74054812360684,0.6440150455711711,2.8616191519787186,0.9484429993864777,1.8591223247417379,1.09295998865171
SRR2757338,6.862646906621528,46.06277853516091,41.878210109127934,31.18902542894042,44.93964568165091,41.00794455134576,62.4319245164067,12.96455899870685,75.22884792834968,24.41494003856282,36.737464401535746,30.40178476504091,44.5473580491372,132.49153620241077,63.59476895682273,251.044976741474,54.700002962416754,48.44158034731646,20.256121618954197,17.821514762354166,56.98519017044792,34.352705434120054,102.42708723020671,7.31368768641445,5.3510963725808995,20.4521547984281,3.6704683039151025,1.08360940360737
SRR2770872,1.9867381509586532,3.5844788563158927,3.070600105390273,4.183756813784794,3.5592506867279776,10.562814609591653,27.445036427847377,5.762045031152437,11.533533118715939,4.622043317547224,6.040691985461793,211.39169309960567,11.82005037986527,15.96948049755584,9.808049728068905,13.264321613402371,4.255191083706228,3.246047561317864,1.58512092313477,4.256641890800903,12.438265694444041,7.257228275932367,141.59245142974362,1.678919135218456,1.546723981938743,4.626105921870416,0.3334801301639914,0.24800764521449106
SRR2771207,1.6738165071031217,5.50562618781852,9.50125882836264,2.546807866202263,7.06722421552991,10.220736481182627,55.261260215670035,3.53136972205757,27.166964698402158,5.196881845522068,12.510702292626139,4.9067649621552984,9.58743799138155,34.03218794557934,5.493480902204996,25.359590661289694,5.302270912246504,3.0348100537827642,3.22859036133825,17.54166665667212,24.7260681276568,7.284407166487254,408.5083025313662,2.4715566181246214,3.936892302953319,3.421313396967281,0.9103927481790148,0.6519839105841241
SRR2771286,0.5515036947650775,2.761579857430367,39.98814897622976,0.6088938577888929,2.710785181126898,8.246189388096278,112.91687907386756,0.5196344087480692,9.706489776644231,2.1837963182351867,5.182057798201505,80.26545671340415,4.3427340705134,15.14107426099375,1.824032134405454,5.539473019726262,2.149721169252358,0.7797130789440929,1.76174828860991,14.491625602034816,21.31617765169008,0.213928494996325,98.36579818867537,1.014630970875059,0.37844411558262,0.3434460060678366,0.750506032011435,1.21161551099496
SRR2771617,0.8019509641301117,17.37238585914833,12.318903292002567,3.791457815757673,7.701130156300579,7.101885173422055,57.957116511080194,5.480658652674812,23.961988696638972,6.775082766536303,11.70408805619395,43.801846198712234,13.588242304773061,23.44367553739106,5.020040219150953,20.3777152884335,7.703391156665497,2.367780086382448,2.6982293297078903,29.37442604236398,36.039376185967505,5.941155212775269,504.59065698583845,1.968324345019874,3.862263875210862,2.952095505148446,0.28380662904212445,2.19023572187105
SRR2771707,0.6876245890553417,7.70151234265772,35.466114421961755,1.6316249829864131,4.48051593461461,5.8040366828178644,74.01396906136296,3.6094754158370597,15.343197738845445,1.371546062322138,8.454356590245402,175.90185959877502,1.869533205378908,16.229488920383154,4.901187485147318,12.530535019650712,2.2633174155133244,1.7740520776663318,2.28784237645868,7.9503242451297975,23.92856646158274,1.192781218968195,77.84235986835172,1.0107393634202662,1.03343466761994,0.9978623676411909,1.096700983179729,0.6397383431208521
SRR2772780,0.4082709207262793,3.9879823173003563,36.18863831797873,2.2568671457030645,5.750096566949651,11.99722825224201,138.80982654130148,3.075235617607075,23.56026575875285,2.9147295121998082,7.520266633823253,13.954749632923823,37.18865047044735,25.260498313581834,0.9320840882705792,10.969537783579794,8.252206964699626,3.0952750458770595,2.4639023837368903,20.30062803667014,22.488507521502733,4.304977865131922,181.60979641219092,1.153213356602646,1.474449193796817,1.4073672550238914,20.988342969667762,1.2911569296388898
SRR2774182,0.4632870775243874,56.66863096678202,39.25359714165686,3.6402391592322743,10.57464183992505,9.403948082121868,217.22852360824476,3.4707634645454832,94.76120880657555,9.402685810274724,20.55525467581071,3.376261393750423,5.95217952757035,156.5539555269106,1.3048215568702912,53.52686578123224,6.200465424162503,9.6410767850403,3.31333599382932,23.27343004310584,70.96101112995912,2.746142375829587,150.626794565151,3.894558705475501,7.01548305120402,7.577052998601249,2.6710217026187526,1.59634272515159
SRR2774280,0.09650804240923161,1.9485927747578622,78.14241602679355,0.32907991014187166,0.994849015808653,5.126639524614267,54.57147742626155,0.4017627040656594,32.017065168865585,0.267097037756028,0.5481219109793309,57.90280672860408,0.0373999793959838,0.9028562929212,1.1455498103368,1.028450673208313,0.528200913924286,0.06238791838086,0.522913518665552,5.285777402923603,18.94646568852643,0.0146851849234409,331.79046451381544,0.104577781530318,4.489092634471006,0.26234213926769817,0.705484536626763,0.9464404741892132
SRR2775133,1.264049043042337,7.49614758584604,13.124572202498406,4.459970062854959,11.31112280401333,13.605489053183396,48.30421074177353,2.420651148021843,15.303974897508871,3.3765657784181435,6.137336431005042,10.287053581861905,5.325074757803665,11.895884836370394,19.045352897200384,60.442361422368215,5.663352239761023,4.10600634205543,2.63316131843237,13.190677509038718,13.886868952062065,5.063257548462721,129.38732625350926,1.952813075798295,1.3979690827972369,1.7329055426694084,0.4198416084085312,1.0471490455884
SRR2777065,3.0159781501876477,22.748009117891307,33.07118739047984,7.520179123012268,12.80118267379849,8.035491336615625,125.7929773480705,10.601062817914922,55.238694237773714,5.029892862519907,17.326151826884292,17.428901143725675,3.9567929015947794,48.54062832303849,5.17307949688349,44.89165107271838,7.230354805588589,6.5416367987554,4.1683548067856915,18.802329933841616,32.41274953426093,5.253816128685821,71.01329362738475,2.3028965569437148,2.723204904548854,4.174219865842954,1.4388592432941958,1.73183752574992
SRR2777217,6.10364056382358,39.40295465704936,43.81276770841538,10.474198090027437,20.10769346651327,24.73257015378896,75.12138920067027,14.422017374842788,58.00419426919825,15.50106993708362,20.648071467832665,288.4918779428866,14.471975896558009,47.51637118121176,7.002504188400046,48.42727144953048,7.888152629994906,9.914913669360114,7.27614038429451,11.448980293829417,22.662737533022174,21.722255463807496,140.85660705228304,6.571730035794499,11.552012632116082,5.341072731277908,3.8504059269514004,0.7011775868838659
SRR2777976,0.5599929648558821,12.556185823909342,29.452512093525236,2.97023281102921,7.1242956594056,19.046939510679543,89.39509424435411,1.6795810244853957,64.32083529722193,3.4232911424211068,6.621191337948567,78.36475056350649,2.155144809981998,9.856167370499705,4.254935334186963,9.042350167472602,4.936188400058231,1.3677111437500018,2.43230330382415,11.329298780678531,15.75719892773399,4.172021280305101,121.92585048599761,0.6155054971295777,0.6687555113423149,2.9207519225882876,2.282326278145438,1.28354380639183
SRR2778056,1.931915039717357,2.313179578022246,4.630172793287177,4.99344119877053,4.45056271156496,4.0772242263402045,27.625078919557545,6.6533001227719115,7.454506140257651,0.7681989386294665,6.576306203566183,106.18567675006231,1.367689666655535,6.338894342993429,6.741592697570416,5.967116060514212,1.3946062224951135,1.510777963635722,1.37489245816271,1.5648928236926518,5.500335203063463,1.916494822334378,146.4043793811028,0.213820837182266,0.233678134084355,1.234987027800842,0.5511717641271779,0.36037741540859297
SRR2778078,0.1663954376156418,1.367130361810668,40.935397867862136,0.0,1.159222154061198,2.856802011026468,63.55294192086994,0.47228458160938014,3.1632905742279065,0.19767783563937602,0.3489760504513007,45.1120117445337,0.0,1.0601153103905416,0.0,0.47310234298955534,0.3058135728589081,0.14632654783744758,0.778806206399402,22.74513009487995,26.884056035032152,0.16504707233396743,124.3334407334436,0.226405639582921,1.1896231031052678,0.0349226626481586,0.5332036757698839,0.4514997339988939
SRR2778361,0.4741817584312198,4.267996217459702,11.137038449697545,1.708684280323148,4.490420467711484,5.7183562977171825,38.48215016994522,9.353761141383899,11.184831914503997,3.46267636151212,6.1991588102548905,5.370194542268872,2.059685775945489,12.75601941234505,5.74805668203524,10.461875379352763,3.418591191377971,2.1976694790085327,1.1938513892271398,5.2390208345900255,12.67136819824358,3.0499180247412263,94.3183564870315,1.003446500284988,1.703135805398087,3.2397641510074924,2.218037616716225,0.940984674572366
SRR2778466,2.1420405921215018,6.60593196610788,6.050114779420296,2.7535414037017967,5.9882281193242,7.334877749318596,76.00468100943296,8.9863336461134,14.87585549424107,3.936657137355657,6.178970502722077,33.55765115828017,1.91696488927699,9.011004132685262,5.949739058400694,16.579251969163344,5.547135138703837,2.736963808398012,2.09133322163683,16.108694969789664,29.06099420755457,7.888730139831592,148.81434675236957,1.885818601300076,1.118036768011286,1.0718796451349506,1.386525246304644,1.46308248985183
SRR2778609,1.5571641063532091,7.18324388340519,41.17407605501391,6.50104951240843,7.31223856641367,17.49865342587514,93.49982356950295,6.940933510677444,57.59656649611302,10.341465768974963,9.796361032140993,113.6838541827733,8.249513626631899,23.706844805128856,8.874869928555212,26.22359133388785,6.7985462243215675,6.3701523010185,3.2857912370619498,15.852562283551118,17.614288023034142,7.293919085369444,195.60701220541392,3.471718617495882,3.122505323496048,3.8106705151874665,1.195217519412176,0.850074365525213
SRR2779097,0.7339795242613989,2.9757386796728786,9.04550313314021,1.45604123683382,3.1476101839816804,3.74327871218114,108.38863704194478,4.484338961109758,9.402448962392231,1.1020907622802016,3.9748885890736467,159.5749027849833,6.24544210552789,6.792128077761186,2.3521358756985915,12.608653843441823,1.763413479606653,1.8419421069339499,1.05588777915107,15.369271180792126,11.464191302663973,3.766654143637866,245.82525848553024,1.1186734846470092,0.9271781019682249,0.9494923332147733,0.824064779235054,0.202613506063173
SRR2779183,0.6135727396605063,6.1644659099485395,19.82966714524165,2.7607136968148707,5.85623139487444,3.5611919978166457,67.38188090844791,4.662392428853147,12.106633041149566,1.6831247186822897,8.525313318806072,29.4359009214439,7.82691284511154,10.849414440364928,4.196411976289144,10.80350250722427,3.969619361307761,1.8106762572816057,1.67968424655496,26.099753818647894,19.405951136808234,0.5616772747911225,69.91858184446625,3.050380073437462,16.45562841574764,1.652605099710218,2.008559155319851,0.433814841576208
SRR2779596,11.034398107822401,2.73507255116683,89.8937563378733,0.0,0.0,0.0,96.85528067747131,0.0,29.296910659023062,0.0,13.455680212766302,822.2583731392216,0.0,5.19276859534282,0.0,2.09069841844435,0.0,2.12811198186046,0.0,17.7041349385057,32.17356922884572,0.0,106.6607839531241,0.0,0.0,0.0,0.0,2.77333102632035
SRR2780123,2.716992731496883,9.56404038923274,47.37380532344858,12.535318569927151,7.61339915953187,7.40549132638071,38.27211447720209,10.542768820498619,30.842790264242623,6.9273587064390165,17.211269989709812,71.16791030412683,3.1402229434509366,28.37208789156132,6.5439792995288375,19.54177343478779,3.915352333275233,1.6413689127355562,4.42737938006982,10.340479608232197,16.55283529642833,5.434826227268653,40.00188823953732,1.930083200995884,5.044470432537754,4.953885515572279,7.341712466405204,0.25343771633802
SRR2780275,1.61149054812732,16.69401672086365,37.11957121781428,6.746970935139006,3.8534978089965213,0.265532778509841,62.234250186746465,6.618869146567302,50.34646095886801,1.1621250151383,11.40303622509823,56.90742793532946,0.0,18.70523392363517,2.904023620042789,25.542526283541413,0.55170957104939,3.1744933886252653,3.96633903415404,60.83258583348977,11.035370956679479,11.291163054584834,39.59053026321441,0.623484781524758,0.523470630687781,0.55173427580326,4.84839287859074,0.23817642516061105
SRR2780299,7.863049193258453,20.11659192720283,38.17691634448905,5.090314891737077,26.71860189930121,6.777927804380197,85.37812828014704,14.60178356779949,81.55927194622674,7.168418534614938,6.392130895384909,40.883219229802464,8.93894146836431,12.492598785493605,10.346108271615853,40.909729241439656,2.6706421667061035,3.8787872118426248,2.2085063965002503,10.596300854355716,25.430608685651208,8.610117599932222,112.68295806462451,2.965571519742585,4.715773216203611,3.2318215041228537,0.3183837632757836,0.72989327185058
SRR3083584,0.7317217947896559,7.80547242646986,34.538063160097664,2.676497526987443,3.0847652795632183,9.271705272779187,213.61074595240592,2.9140376841717606,19.273300343152435,2.041030315224999,15.053791305406477,90.27737283913488,10.0140931387989,55.714128344693215,2.47984785104118,10.58724647815217,1.6286433294389773,4.618392060112414,3.0230966431051702,13.432977968177433,29.32017016866932,6.4762424198394415,175.03558066585146,1.9046515466974527,1.6664979625233363,1.3835800273536425,1.8671725372099068,3.4918360473635697
SRR3083781,0.15830374639195402,0.730176419563475,0.9497073894112009,11.209622360911261,1.7079499952589212,5.745950152838871,114.77074555972702,0.44155466383691233,1.6090892623486692,0.1396716349166506,0.5550561114012653,36.64066351678936,0.0,1.3436466307046657,0.0830481983760567,0.6129962146669177,0.6347853274189601,0.1035425735910328,0.7793986099763108,28.83475386066906,11.60288232727715,0.0,199.1384513556719,0.0645785861923468,0.394822867208294,0.1001490389231717,0.39233256345058304,3.64054116495254
