,BTLA,VSIR,CD200,CD200R1,CD27,CD274,CD276,CD28,CD40,CD80,CD86,CEACAM1,CTLA4,HAVCR2,IDO1,IL2RB,LAG3,PDCD1,PDCD1LG2,PVR,NECTIN2,TIGIT,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9
SRR5088856,0.35021008926128155,2.809291327069694,0.8947777205195457,0.6464906713031301,1.42886820470354,2.3687922194639364,28.134959622889276,2.46364552895802,3.2757039424836227,0.762311016897689,4.03590067063948,162.22838780197318,0.0,3.1749714767403208,1.3177389006277098,0.4509152287545,0.3351699336289991,0.18327036743113778,3.66363040666134,18.377447304906617,25.053744949453254,0.6862853383901111,113.3698024914031,0.43032465076083803,0.281652554803933,0.1867571855924727,0.2146603395739608,1.17380291639278
SRR5088857,2.139943162273966,15.714762943720983,15.235944870505554,1.9227002699305258,10.12090366698187,5.70774556675432,76.00233862031382,3.571104914439929,20.72689269502917,2.819034072226157,18.138336171163022,20.105196168588353,0.0,13.521806656341264,50.32755682476597,8.3923699105182,3.455372318286813,1.9427652229482204,8.126255983500549,1.8882022880393896,35.909066869672074,5.877311015541845,125.89711783213193,1.4735769210952725,2.4983703340659464,4.0289929249277705,4.41601070806401,1.12477903066813
SRR5088861,0.0,2.659368376100372,69.78927945228124,0.21140390289336305,1.762167521174414,1.28937201974593,72.03903638723094,4.031514590276841,4.072734849093181,0.494624765394877,6.011474669499529,6.751665541729455,0.0,5.567012465967926,2.49159517600296,1.3978389774314763,0.163345762311431,0.16628878602916722,0.454034459345701,16.608651921468734,15.278442121346222,0.571451103690103,143.87602567230897,0.364581779189986,8.38413398625606,0.276712109818233,2.4570095247139263,1.65291604396256
SRR5088864,0.0,1.875799021238034,10.8032330291367,1.0014195240659298,0.420648941407844,0.130170501777953,28.92472879989421,0.59764290184974,7.488121350466598,0.0,0.6719417412568407,9.821273933723065,0.0,1.18217269595378,0.4146035712630356,0.4759390343417591,0.0,0.475454750607456,0.028140371282045,7.8426214785989155,16.52966154162692,0.0,48.62891045638504,0.0,0.8757634784678617,0.234327270710891,3.104201698230974,6.36118523327456
SRR5088866,0.505094100623373,25.438080806849232,3.3779340181210906,1.8297229224940221,6.787742868191451,5.475321106999609,70.12395796207996,2.3837576051546696,9.049371836747907,3.3036056899398645,19.318138179434932,12.71644653530386,0.0,15.22226880996395,3.9179623082659902,4.526646274610429,4.685516415674467,1.9435283771389003,5.12182159779971,20.41373833492618,31.776357718472255,1.0046310945234618,188.0948155869372,1.4682010527018279,3.083753173790059,0.8988007015228661,0.72907915886709,7.872799823750548
SRR5088867,1.05174761357114,27.59131109519667,11.49835829198635,1.9795476931061666,11.37596144912518,12.43755611351358,49.075981315405876,1.5620842434618,17.791516932669335,2.23056544540704,20.37854378898437,153.64752828717604,0.0,12.83345154624306,21.119796943705015,13.1173146642237,22.273513342477862,5.408060584050869,7.05769739269154,12.350785201418505,38.54922027014934,9.043011982276838,219.32636361600578,1.467759998936839,2.734613288817117,2.394173749611107,1.79750096095149,3.32881871794731
SRR5088872,1.1750616709163528,27.09803798976022,4.487727632683238,0.941298590236232,24.891399932852508,1.0966607309107763,29.43286323305605,1.52329323802117,12.980719841278667,0.848570748679674,17.003519290782002,0.7433889193609967,0.0,16.977117971086034,7.444726500369921,4.2336465913295696,3.3355901419127103,2.51872207227258,4.03335812523276,1.61491805584636,14.425897091315328,4.03194317772539,96.60717345693918,5.91407201028319,6.028443735868282,0.7212443972250941,1.645985073762185,0.877833428797103
SRR5088878,0.7388421781827675,8.869448836263208,7.377426207261446,0.551624229984024,0.9841289243265192,1.176660097025761,80.83294729359507,2.624971057510288,13.529928820106003,1.0472563001343187,6.969851844105484,39.78969403775023,0.0,5.85529945786337,5.052395037501442,2.1731611187194018,0.73687870883469,0.32712269069932204,1.39642317086929,24.24096789756375,32.878872018709224,0.5693167464525185,190.10045365998877,0.4347666643906606,1.6337640880290811,0.4500534822039158,3.113118954775546,0.667019414678396
SRR5088880,0.547288820643628,17.41885334036497,8.84456993355299,0.853572974799313,6.6760867603749805,1.3896056309595386,79.98603454362231,1.671752608631599,5.6464265194854635,0.7920869210194346,8.818311347760659,12.960097733459284,0.0,9.782826960758356,3.79695809735345,22.573489466933115,4.352791435267772,1.76192891550017,1.42130294175324,20.70726380202279,22.82303589382905,4.091516059025656,77.4067966331862,0.787683939342529,1.099948732337376,1.806936792284284,1.4477029384506501,7.59800355650468
SRR5088883,2.1772288663274693,15.161442617745731,2.3569309845717408,1.706731814531451,7.866245539639181,3.494907010928048,44.02599935818265,3.11557116794242,5.519233877807866,1.764861609718828,16.118016665376352,12.979029669379239,0.0,15.411387985174173,16.456637034054694,6.71642506493407,6.592815147009469,3.90991982692948,3.40624372477371,9.54140308200912,15.913878297732044,6.3295900322048215,540.0731616247858,1.617424210565562,0.8553517071792021,3.72750840464046,3.4766176274214113,2.3802305056019
SRR5088885,0.2826223348822347,15.958245253896086,53.97587374287551,0.96217427831992,2.682478239798711,1.79448365049438,117.05322986854544,4.65486688496746,51.967824407238254,1.2097850448976883,14.544308025106695,26.594575382291794,0.0,19.030801372469384,0.705908864964366,1.12286957068798,1.942063956447815,0.0378971529516806,2.7028530875187404,39.35141637055936,66.71962534785736,0.131870237336245,28.250574004892037,1.017147338515598,3.8468916388897796,4.87335667002483,2.7157133468739287,1.62878604178859
SRR5088887,0.245175701766682,4.8723920936003875,2.1997295467733657,1.677959233706237,1.616914323840969,2.000740345699722,66.7814225308356,1.747432606453156,5.34563352449889,1.738776114808661,5.843568855715378,18.793581024754655,0.0,6.736870075225893,1.5685511254919362,1.036916907677151,0.523114989411078,0.0085064288863467,2.21570409471928,13.530557346641084,17.802308918853083,0.3358810773858951,279.50846949201514,0.0294589757710536,0.28840712671586943,0.34242094733919504,1.8791263946543573,7.7687248158880315
SRR5088890,0.2199740258775916,2.919873131020387,2.015187701936256,0.9484601618799632,0.9252755910400069,6.552413068098253,100.1709444300825,2.942441826094715,3.090649551094855,0.24245112167450278,2.184128135961826,7.369504912192698,0.0,2.662216081253143,1.2860067588355526,0.3192543176604016,0.194282986280914,0.0340741453106722,1.4659199338378,16.304052158930887,27.767520863750594,0.5661823473980669,190.30366918186746,0.0862588982955051,0.16943836659411937,0.295040525697408,0.662406616491933,3.97843374801525
SRR5088891,10.22837415265591,27.256823721034905,30.47333731394406,3.2120608517113474,36.78026697845159,10.533152224819883,43.33206377027318,11.94338238962294,33.7621767040005,3.959183638013632,17.87280918176175,51.25585731753487,0.125494105281037,15.035767691263848,26.196068103618636,13.147728442018133,5.223131820811124,2.7599437674403378,5.57235442443694,15.484862954760079,22.27223846526438,19.430156391088662,35.83040200495048,1.7805499525610247,2.291384001629484,11.428444693482199,39.96755908726267,3.1573171708792103
SRR5088895,0.3561605937550971,4.39495434610214,2.61491351498045,0.5266851133133594,1.0201233854652019,0.9587810145916605,99.73524096646344,2.7362399866223903,2.6089583958931546,0.5095416054653542,6.16440754169394,1.416070409588811,0.0,6.37710548016486,2.05346636290464,2.161920082669329,0.5194815958312065,0.31515659316306965,1.78929415156173,22.941202177535153,35.31260346671527,0.44913791153319504,119.96548161367123,0.0550381825483915,1.2093491054581902,0.28377395387130605,0.8811324081318671,3.74028766842013
SRR5088897,0.485377897951899,10.581817385493439,3.327160885025111,3.9180844010020603,5.7682989179946,1.907071845619599,15.042245455034102,1.7151814995582089,10.877891431774943,0.567894600367406,9.533478387092897,25.43903287831145,0.0,10.711754271404006,19.97812729247678,5.59914386673741,2.473217256899704,0.5502416729033274,3.5372083976182096,10.78172514271776,31.657180328188346,2.9208481911299384,34.196854990611385,0.308597192269516,0.09994211262784271,0.5394992629441465,2.043878878649762,0.292111072375504
SRR5088898,1.2343651787072702,71.48872247170203,13.938261441334546,32.65199514327585,1.08690699449755,3.71561645595394,115.08334277139816,20.10932341123476,22.57014643456803,0.2827979216116,51.91668298296445,3.6278554612339806,0.504785251173041,64.72914799687067,1.45986476082844,3.050759816810272,0.704555980298557,0.2003343683183274,8.33033860804227,11.970797280650071,35.18190638434507,0.462671127255766,44.27660144490628,0.18304875542908,1.813830004000113,0.294120020937247,5.437637915304496,5.100382588314839
SRR5088900,0.768817202503303,10.23421767159999,18.789672882450454,0.586336673576939,2.685621852006863,2.352884368842306,79.33659587729406,1.06631391103993,3.7378039879497638,0.195106416908838,3.4236212994987385,64.9373709734332,0.0,3.413212696897969,1.2411719530441538,1.4949862431537,0.7871790619747171,0.32096380916786404,0.8531469149682951,4.565015262007075,19.964663343204244,2.565422425577733,231.22993339399886,1.25377834829868,1.497296489598279,0.6626396156372781,7.361752812864591,2.4294889760795497
SRR5088904,3.2194361868515537,35.94483734325927,12.08824044632107,7.187320173140341,7.59429356824641,9.564837958196279,70.87846313315352,10.9912703334489,18.319074198135258,4.824842912949316,65.25219758616785,0.3712223075652847,0.0,79.97847580783449,4.168289386021651,12.64434552720898,1.694634649241604,1.2512582912557442,10.934262807127302,5.69784028025828,31.676495736261433,3.665531741161133,95.77312173817742,0.542626519481788,1.6119121003299488,1.327813130515441,1.073057835470752,0.979259705769165
SRR5088906,2.052483626715916,27.936089369442534,15.822588626862292,3.987210364554799,6.923903779994445,9.814968989078576,58.492809323103174,12.130886346420693,22.619771121466137,3.858340287769352,76.07147313626126,0.985958638870949,0.3190101354069961,105.05734996604471,4.310271243478737,4.489875658104394,1.3167336321311498,0.3825640400452301,16.11108238449,5.93025124001487,32.154013070667254,4.298949803523119,73.6913746151642,0.7708162551817745,1.0939812741599255,9.338304608936498,7.7005168419850065,2.34571303983211
SRR5088908,2.842908483547303,12.88787638907166,4.706800511197066,1.1138975684887171,4.34938916186114,1.28711266056001,72.76439139266773,0.580491869710837,3.290028155100127,0.0630444451656632,6.204139287894911,28.682368008475905,3.61953794114372,11.379306984255733,2.62596554765138,2.43755201128256,1.827564773171218,0.1480165781419532,1.76627668208145,10.32182248073796,7.513367498542604,2.178855248655705,84.04034736358275,0.189379767967714,0.784141759172073,0.31301731152172396,6.757034362026423,1.6386366287852
SRR5088909,1.5301299547351879,23.638891751601964,3.68258196992213,1.87163543161919,11.56568328535266,5.827903891586729,42.486031328661475,2.9344372146648916,10.8953910234589,1.33242624063479,18.37323807491613,18.277136857928895,0.9739091941405428,15.859383463896961,8.203409023073757,3.86687388437721,1.2085283594651481,0.4399462305680058,2.78104222390877,7.6738098003968505,35.415032967787646,2.3708875650744,75.57448408768174,0.2667670195155088,3.105425690689726,1.324878495764376,2.088378533764315,3.3603213181485097
SRR5088911,1.121325794116471,2.138589326106202,1.0269938275936452,0.5437511238937138,3.1536963219596696,1.146580249724346,19.564758400607083,0.5549390038079254,8.379935740856952,0.82167235410717,4.8775373548741925,0.8909375578075891,0.0,5.182406294436665,2.347446028497845,1.9422650017922258,1.653955345654941,0.25302801290231997,1.0619486019401998,12.444007067203556,10.162396650650951,2.1723021120352133,57.97571951120175,0.0958441250303453,0.3366415795400395,0.6777221809319239,2.112623060322086,3.44222778027223
SRR5088913,3.119991620455696,16.432252050155316,3.8508592471088003,2.93252397475987,13.98287461773195,4.405366003934359,34.455130556912025,2.5705441915263267,7.610048923370073,0.8448241043710949,10.397519520211974,53.960090831932106,0.0,7.2402360860091735,14.414372971341766,6.51700376278365,3.4014499632421553,1.0845462756031874,5.23186185968427,14.7547932253054,19.44336380963919,10.16184859654633,76.08552937080148,1.949077463430602,1.3392023053515,2.78257857560622,1.0863493812040041,3.2093182834034
SRR5088914,1.775100633854879,21.241457723428297,40.769398223305004,2.317398581751199,13.188099606555081,2.269993108598814,293.5791127238676,2.2881381289602403,23.10436678533495,1.027593480448817,13.865612538877922,32.85096028056427,0.0,15.55569065401809,6.698026028471714,6.516056084749715,4.340757152123771,1.1107371744952859,5.4138950571625495,24.849884726094594,40.51327315258094,3.0930271946633248,88.5704093448916,1.521786161003774,3.040659601834359,2.0263873997685593,10.393190009096621,1.73415521333176
SRR5088916,3.7118580706348774,24.315451968608336,5.87551328623352,5.01940494497611,9.517131140910362,10.492233282185252,69.87640305019218,2.150203079724,25.28683622051451,1.5004766249933916,28.821055255756264,93.5231040643318,0.0,27.63517671489626,136.06694483234725,11.303516450402912,8.202088106321838,1.913876406258466,7.604476277640308,16.888632365714866,29.10954708833114,9.945427246539754,38.832609007921505,3.6439315435517594,1.468574388264961,7.230562173620076,8.312845089812006,4.94936361591608
SRR5088920,0.7968210272204679,4.844504462632143,2.9181517306280726,0.770183975995106,3.54782487541872,2.5735420031605245,66.4621218572439,1.1375484875080302,3.105780459851787,0.43620641137273486,3.9938784316310976,108.64921985768456,0.0973201277450321,3.8401904901143893,2.7228935320709997,1.4939330497921257,3.041741614581346,0.1457217264518746,1.9737677777233005,18.371354579654543,34.10198003778065,2.2825469521057298,200.77129766477205,0.27751714967977503,0.411286968274462,1.17932014046539,0.9611209761799301,3.96856145131043
SRR5088922,0.7850359097266103,6.57017402848496,5.133719573119643,2.499358641282959,7.4541133825706405,3.034202530931306,24.407490960634636,4.049969753813797,11.350668248136774,1.5793690413980699,8.321262581612887,7.3304351039549625,0.0,6.624813823482279,2.776085178763488,3.6993972191426097,1.6403352797189212,0.4011721321969788,3.09244651761855,3.515243633075976,10.20038764968468,2.13536664398238,183.15530832859704,0.420776078325406,0.48739249568247395,0.9508539849799296,2.822958569675185,0.4203442694115061
SRR5088924,2.435394338328861,18.8714238841724,35.77289730027892,3.5966114912248957,11.67731251447372,6.932754860811734,132.09879310211167,7.7468042224479206,36.9464572944659,3.42179466188232,41.13653124204031,40.21045317311432,0.0,34.99061731048194,35.06369673029798,14.132721871912558,14.857407142888768,2.33104032386112,14.3702959995645,9.081877390101312,28.037232547561402,15.562225893075286,34.78765985056283,1.0152786393183353,0.5443552428626179,6.5088384174113,8.754461804762112,1.8257324447771
SRR5088926,1.315228606271332,22.994782326168544,38.74986037168737,2.361141177012863,8.13204695570365,1.559201140107425,72.54242139466056,4.601983327934635,12.836602995196076,0.671006234642753,15.40945408817998,15.152787759539466,0.3814462308939529,11.888121994860397,14.081745902452097,6.146875251167559,6.2581596858179545,2.112678836387946,5.293964401571519,23.46495385316511,33.80021151865595,6.129469617015908,655.0455797580398,1.09809472228067,1.5864042701686611,1.795383040068956,6.39804243314773,3.6785155138886
SRR5088929,1.5906193755487599,43.52487578456413,7.921908588057531,2.39960053567281,23.755710509213923,10.102670681643271,73.24564654841903,6.07699634282183,26.887956635075934,3.3953068949741962,75.73286914589156,2.3111663259104334,0.0,65.62257980231917,9.36153176576928,15.142546065683286,11.966698675757376,2.884418239370974,13.704157158129,6.885312121198727,27.378076398804108,17.319191007410154,75.02094422805949,1.9483216032608293,1.389804255736832,4.4063551836242265,4.6213788169647385,2.73253173942576
